sample_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,pop,super_pop
HG02574,59.12676982825288,-2.883557652066622,0.05239748147086831,0.21469854031865906,8.727170604477362,13.445473204469018,-4.167850384317909,-5.750048456239994,5.01125398751847,4.6761598785097025,-1.2012704479999166,-0.8714225861076667,-2.1188497432676736,3.3378786429281906,-6.680765432474699,-6.86043454035646,-1.5332773981113719,0.30628353818812337,-1.9237534701952719,3.236462121411748,GWD,AFR
HG03055,59.84925592980353,-5.80005555698697,-0.5800712855571319,-0.558214194677499,3.379379383200789,5.296337294925449,-7.920429653338963,1.4222483483071793,-3.1521847251651147,-4.0747670329185635,4.742843760712915,5.301853204065562,-2.003083981332646,-1.139751434920514,-4.76218914972634,1.416391749659465,9.87388007035042,-8.940304308468658,2.364432854281531,-8.404449232407318,MSL,AFR
HG03693,-20.90590883531596,3.6305610398705683,-19.06257951556376,11.373365558231477,-1.2450009661943968,-1.7232038903376357,-5.87578518215604,-7.196506958293138,5.310107341253573,-0.23206309260045646,4.848501999051212,-1.0774583784989458,-4.952782792642132,2.1475398528394583,5.9574940578742295,1.0286898003557423,-3.64401295299841,2.3382760279853305,-0.0029967006773666525,-4.7206016369700015,STU,SAS
NA19101,60.2329985753249,-4.2604762107396565,-2.279016260354557,0.7824023771730412,-4.806344620934946,-4.3619257739797535,3.518506650065709,-2.161153764028676,3.450604298854911,2.6238645365022606,-5.718315813526987,0.07246906368596467,1.152097833147528,1.9334418450910464,5.822592898373606,0.45627065006218315,-0.3731666114957687,3.5412773814069323,-0.4149211188211701,-0.4064225860258791,YRI,AFR
HG01170,-9.367813286171792,16.7426333264569,5.6215838803793226,2.1720920957967547,-15.203042557161455,2.997249092495763,4.435188158268146,2.7150163268572354,2.5715090858560488,2.3339450023816055,11.184193683305889,-7.100687303670902,-1.018705476312236,-3.6876862553940306,-3.2848528798761607,4.395988242368925,-2.2627872522028953,-1.3921842466007228,5.365252833428918,-2.6800406084300756,PUR,AMR
HG00185,-22.87795149582308,21.49368463225431,5.785836113212354,-8.652753821262065,-6.483329580230041,1.607489801656194,10.4482927729034,-3.6885107017369356,1.079425121852846,-9.42169013680871,-0.08674617928665561,3.4995869957534023,-2.0360826475608857,5.301754334662867,-5.593132356112063,3.1041937649848106,-0.871700907530924,2.6572544105959235,5.064086131264811,2.211971161126992,FIN,EUR
NA18622,-28.90051826706172,-39.37096078191096,2.5836316776911215,-8.734619444316671,6.0900563380552555,0.5644714640300932,-1.3431904316224683,1.6725320963381893,-3.7587452280089044,-4.678772393946825,-0.28360845931788475,-2.532998918115001,1.2004439534167368,0.9067562902816407,-1.4971553145602863,-0.5875094308423491,0.2582898361612129,-1.912816319456481,-3.513364820711005,1.7014871964048117,CHB,EAS
NA19786,-21.74683346414314,-1.6194593204311352,22.95587545995036,18.638014665655085,1.037593884885067,0.7810309994649359,3.0045311787892883,-3.4133979679788506,2.042408514189466,4.573600514213499,-2.3981844494202056,-1.0704271704055892,-0.141336713257692,0.6068967702121154,2.560931004717409,-10.126704268783257,-8.106742047310318,-2.550561895293329,-5.841795799200532,3.3807277512347764,MXL,AMR
HG02004,-24.03013934327379,0.9691797916144897,26.02001501343364,24.671395083529386,-3.138061253011207,1.0828164043921666,5.234216144356088,8.547222555427851,-10.976941313472091,-1.0454591718952655,10.56216288330645,-9.221412697718854,-8.133881111491334,-7.045510391020762,-1.7669670095661996,-6.763475850705089,6.214606137823363,-2.05046353579391,2.5260038030515433,1.1539612620320157,PEL,AMR
NA06986,-22.925513364260556,33.70480717050735,2.1482390909574085,-10.515227541458943,0.9936301561738807,-2.977772178455975,-7.043742661617108,4.544591328539541,0.5644713792930944,-12.139356442501052,-1.2725252066894326,-0.352206493760216,0.9946529789853272,-5.819182058590686,-4.276301360843434,-5.609064354804792,-11.372752849224838,-4.061452546287123,2.4773446087654696,-4.313537743457071,CEU,EUR
NA21095,-19.925684599733117,8.344246744136973,-21.623007580901323,16.81452333990114,-0.15034533416547333,-2.665821886797551,-6.401204769463056,-1.7273766556242935,4.103841713882678,-1.1307951360900272,-1.1625366716123788,0.7171071388722323,2.518579724741159,1.2657778308860292,-5.893528513673841,1.1486862038428234,-2.056207704135252,7.418868114734839,6.379147530397498,0.9081231310651235,GIH,SAS
NA18488,61.039202322498866,-2.873103806516258,-0.49036920473223905,1.2936703157471885,-5.518010629963219,-6.1315059529113185,0.6178867415006468,1.9726783585679264,0.20260700333418585,-2.4980189767537193,-8.334821410028658,-6.405590606526207,-3.4165754371467987,1.8376342478725167,2.5419874972692282,1.4026128531971405,-1.6135390064343347,2.9464342780811936,-0.9617162785027921,6.249923397745968,YRI,AFR
HG03765,-24.108943761570142,13.656804727253421,-14.323722719771178,6.519843291934188,7.30896350063615,1.890326204203355,-1.068072584455141,1.0931099234343444,-2.9526362884330406,3.9147042144713553,-5.823571238491419,1.1780757475286794,1.4607124933141902,-2.985012704097918,3.9189626353348808,-1.184606740129772,-6.108923420797454,-1.882240708459256,-0.692481957613989,2.324372860361525,PJL,SAS
HG03516,60.635386334658534,-5.89247160663312,-1.4715711333781143,1.3444017660849195,-15.277508898725882,-10.12581597420801,9.910630906486023,2.465337563240253,3.1829643366612466,0.4655601010945217,2.568582721253416,-6.933929116899489,-1.0695243973842312,0.16216149142929423,13.064912029385296,3.6217695521749915,1.0639141153618947,6.951216207288732,10.725218855765075,9.55537795936298,ESN,AFR
HG02580,48.41262869666347,-0.03400964530093752,-0.6358153300373766,-2.44604817934358,6.286176223976528,-6.6955443326112105,-11.734653171355879,-2.1093984904339136,3.0901106280839516,-2.15597239950891,4.8674393843932675,-1.8115653767142088,7.69914040998454,1.4148058331616007,0.23944907681755961,3.119896250659939,-4.913350354366496,3.8585354863868364,6.379381425232287,-3.754065723653737,ACB,AFR
NA20853,-18.21168803770867,12.665766810313318,-21.516645867297783,10.494320596551553,2.155045580007762,2.101264118203332,5.458999783198901,0.7843721022331228,0.7880652277611628,-3.4006425469435335,2.545612159434634,1.1452180161475287,-3.910868677567364,4.941406917528077,-1.4577060204725176,-4.608474039381887,1.952002608863216,-1.49409558661076,-2.105745548751043,-3.6452059098588476,GIH,SAS
HG02232,-22.124156850156748,28.24308189452101,5.613225560060799,-11.028724621771522,-0.8126094204134223,-1.3593287694083906,0.30638425130496694,2.6702063238879243,2.009616995893921,2.035314151789808,4.164702713715579,-1.7630085623434981,-0.8810037698019585,-8.535809309982907,-1.690382129127455,2.2814700121641645,3.188724790785239,4.714930749856511,0.9716579148280525,8.652957625989124,IBS,EUR
HG01255,-16.419572134415656,1.8797773482618354,18.625531981971836,9.847244557089482,8.283213055756582,3.4784903471113227,-7.288108655700423,2.9226669794978464,6.446376861539908,11.484260692768444,-10.246195003389753,-8.567318781004124,-1.4525842483583908,1.1570116051427037,-6.334181800820309,1.2114316694615415,4.781140842773049,-3.556706430245375,-6.045714574185651,9.221831132811372,CLM,AMR
HG00120,-21.78545971141654,29.116035566106234,1.9495554581017973,-10.72733181956518,4.541451354299013,-1.131883037201663,2.8829532777726503,-0.25870078533038227,4.461326858019122,-1.5898860819460297,-3.1740498983571506,-1.0473770159995537,1.1337876556104582,4.4144860183680175,2.248953619033968,-0.626603687573957,-5.9093401456027035,-1.6847392254392515,3.576242661389266,-5.7183434861211095,GBR,EUR
NA18964,-26.790364745181545,-39.71922388400022,3.330941664745079,-7.816185618188987,6.517759341485492,1.515160009939503,2.085977121375179,-9.904875222138577,-8.143219703722844,1.574785655269839,-3.896033274396873,-4.9780718333241625,-7.278175562960267,-2.119005551935113,-0.19738328148435216,4.31781348917139,3.910312324064131,-4.494548926282693,2.699662735077781,3.0128225551813554,JPT,EAS
HG01969,-24.54038535373423,-3.9080300995793493,29.53724022603495,26.348965893852256,-0.9750402275205371,-0.11213426025979945,0.6218382075954457,2.6952034229722894,2.093982220170259,-0.07918792406477364,-7.7610637426659315,10.16106967351002,1.7538613615463232,5.478568986345049,3.5839357929509608,-0.7893520211432242,0.8135125915724032,5.967191678585311,3.7098532311605936,-5.056206846007249,PEL,AMR
NA19082,-28.53245806853766,-37.667654011538346,4.6130740066624565,-1.62291612264066,2.3441081095733427,-1.5164240603166854,9.50612862286381,-6.181329593620036,-1.8121687598497385,-6.583922798304388,-2.4403083831817627,-2.5419981086540115,9.204484100231639,-6.098860562500382,-0.7440481214995681,0.863321407589357,2.457255491923223,-1.6531304126358008,7.084932752452927,-1.7165624588837172,JPT,EAS
NA18592,-29.082522457069356,-40.572732364195154,-0.4004469141588286,-9.36037268577551,-5.0065485096444915,-1.3811765818720947,0.6907276087158951,-9.48280441321453,-4.575211562889214,0.7793571809450681,-0.7735583356291466,-2.796831939670399,1.2928689174812469,-1.6856421055082187,-2.480435945099061,1.3130955415408574,-0.8551769919187113,-0.6635818366981127,-5.523550693470595,0.17824493902246935,CHB,EAS
NA19129,60.904795861831076,-3.7962224892041045,1.3226535247964988,1.2926739397397948,0.7917073424647765,-10.461244260597672,-6.105627054685851,5.436982335312482,2.1714704695948566,-2.0647115769032562,-3.7995086835077205,-3.3119260548507325,2.122791645487172,-1.8244275666100245,11.050570019398885,-0.31967832055031836,2.077320872209035,10.121571307443494,-0.6712749180057097,5.989310167629819,YRI,AFR
HG03239,-18.01097225710237,14.496002203430397,-15.215687968425849,8.165900911427714,-0.03865815345619155,-3.6216982008342424,0.8575502866192952,-1.2913498716840515,0.6693774452952685,-2.5289749098583747,-1.2589485043687372,0.5273380692624645,-4.888728434862797,-1.9237493874272236,2.6970421833269027,-3.0663504230830103,-4.051175229961954,2.0232805594518624,-4.682766722857767,-2.290526919360115,PJL,SAS
HG03111,59.56954818971784,-7.299298607903704,-0.22816046533463138,-0.23171133724105641,5.154659374595227,-5.515104946578876,4.3764961501013655,0.8144048592690492,0.4858175027787133,1.3365700183971678,6.143893146512205,3.4334218955113798,0.5536769413600023,0.2101778960301146,7.025839840014681,6.949878963357696,-4.867468256696414,-3.2804154598524047,4.136973828018995,4.5818527859013,ESN,AFR
HG04160,-21.032468321232002,5.6857134932134645,-17.549117684360063,12.0643671376413,-3.1892157970642008,-1.7860070734861146,-4.434899985958183,-3.641522912893302,-2.5185777414282478,-2.9879574847960853,-4.199333354261246,7.462487273730403,-11.08994945468762,-0.5980922873959973,-2.3945266551064757,5.088234738895988,-1.2703610695047667,3.375966234937775,-1.0908241296506753,-7.750932911432002,BEB,SAS
NA19385,55.25474259087259,-2.149713621573957,1.1472533238738223,-0.503379178090104,-4.365411358734841,-11.296135140359112,2.3086555453102577,-9.295237195980032,-4.528428093886416,6.017073730377304,7.687343952711456,12.829848792872106,9.894306997448155,-4.262162191532938,-8.641951013497136,-4.391538820831091,3.453674787148101,-0.7206667312974419,4.063176080967526,4.123625381042029,LWK,AFR
HG03744,-19.623802716143476,4.1234223439877145,-19.90205030174528,11.609554853863948,-0.8245496144211307,3.0845529869184807,7.530586960652183,0.4672551538664299,1.2608372591681898,3.0727293964498235,0.9827832814327807,1.4839382033179953,-0.8519355563207057,-1.7696642322017533,-8.390613086877657,2.52805882572236,9.916930109975729,4.8363218184866845,4.183701688075066,1.9151282515169532,STU,SAS
HG03716,-18.608338636901646,12.395259023962987,-16.771206341253155,11.188855324732362,-1.327215251615138,0.062254227362065026,-6.732421824149908,-1.2610227878158053,-1.7646855132387254,0.18902296363905952,-2.3436991437767194,-6.233469662098291,-3.111344130828683,-1.29967905632186,-3.077752565231618,0.6992316156268751,5.240135125229134,-0.026980360310220976,-3.7325948082322915,-3.178998475908697,ITU,SAS
HG03914,-20.907728553015524,0.33826718868479777,-22.791676864122646,15.935694311996867,12.496532612851945,0.02875532041474567,0.2884507358376456,-7.600320281283963,0.32163254869328356,-1.7280427106513268,2.444713390827974,-1.6989643137440542,-4.960202268621538,4.205387985695055,4.906339950622156,-7.696407343764795,-2.0961684178244955,3.28295542989974,8.28971588217175,-0.552894907829074,BEB,SAS
HG03731,-18.48529053158376,5.854862494709216,-20.480922941204057,12.588086175306518,10.267149120837727,1.051681963232322,0.5298621469948127,-4.546076694766872,2.3317678498345473,5.771374200393457,2.138881786418403,-1.0852172947619105,-3.441280600557696,5.02165392512318,1.1437052530676606,3.2199961819170526,2.380583294009939,-8.918678914407622,-2.97036118381094,0.6313860023016773,ITU,SAS
NA18542,-26.110085783512254,-38.80271610875685,2.038734950218278,-6.891104914906008,-9.330131383937873,-2.499812891629384,-3.1605533894764046,-13.255491532516483,0.7032197151392009,6.63077897592458,0.5913020397044279,0.42558012621529684,-0.24942054542259215,-1.5840809609850626,3.2842726317907847,-1.0780059281871313,-2.33902547930963,-0.9840113747924455,-1.3796395699386437,-0.1912461124324157,CHB,EAS
HG03015,-25.26218737209585,7.292505629856262,-21.039549197283463,11.573176900867654,8.051249461839278,4.47265128102836,12.744878464215123,3.8579995576010044,-9.582701863329662,-8.377986438597961,3.676477951472701,-0.09384871226156767,-1.199649329888485,-0.6457272675488529,-8.09490693714095,0.21030483456962332,1.4572548370780243,-0.38817021717052563,-6.745400036394207,-3.027311232977411,PJL,SAS
HG01537,-19.91036208287291,32.338927622854975,8.72602278303805,-11.736653042758823,-3.7735852319107397,-0.3324228601457797,-2.7350893022554765,1.983015357030474,-3.744736878996522,8.374961870961023,4.551337298334146,4.108187786805453,-7.683453269200359,-2.0717394394220086,-2.191817028903906,6.884170448947974,5.160952232862912,8.35803490294666,-0.4990121055426721,1.7278157915265657,IBS,EUR
HG02775,-21.948827877816417,8.686739912989529,-20.303922586396308,9.309240288227393,0.8675908307523628,2.070286608111248,3.646467192080554,-3.4814459163593217,-2.460448193113666,6.948337703252245,4.25000760271762,2.2566077411813823,-6.865870476883416,6.172469763361482,-2.44324261341069,-0.26680470166246584,3.715337325344014,3.3678068549094413,-4.672109772543383,-5.857788450070523,PJL,SAS
NA18573,-26.7208119823267,-41.26364134685477,3.3876462934806075,-7.7194790193759495,2.279511892160169,-2.3680116733938132,-1.8804106147945407,-9.314457073417069,-9.071155514281788,4.110465121858805,1.1622453477308725,-0.9266636318757282,-0.6310454007552303,4.8112099340610355,4.139578661095856,-6.217693228609793,-5.634305701781474,0.9313197476800864,-3.9739399441393464,-4.365073197466579,CHB,EAS
HG01305,-13.495219459015201,12.246635409963638,12.55481513686071,8.26548909816257,-3.2821564668718812,-2.078698206500845,-9.8533685465086,-1.311482704778056,-0.66726977193473,-2.6266484893678723,7.7637584038733936,-7.992745716457547,6.398422376542994,-4.992066653017597,-0.9408526025312665,-1.411168968286208,0.1356954171026558,1.778156454126432,-2.393128279375993,1.4176392326148157,PUR,AMR
NA12275,-19.37255901057135,25.27676308942211,8.243280999553221,-14.533757042605306,4.233300259383684,-1.4088808240804358,6.302663873311764,4.026871773514872,1.0995393640432052,2.251737064874049,-0.6989255973009169,-4.371809811562476,0.007905101603883333,-3.2438667463747937,-7.31678567533935,-1.667652427863122,-0.3865009886965206,-4.3285066557529825,6.292451552092065,1.331910116708539,CEU,EUR
HG02495,-20.64006641035374,14.630994777472635,-17.803806211946778,7.373240688900053,-9.29637807019248,-3.0901658377222483,-5.466784285434192,2.36837964818499,2.166165213572819,-6.492602713691681,1.1600666649188554,1.6695972781867614,-7.337374479521104,-3.636026308750206,-1.4059126045060102,-0.5002681036856348,-0.5629607547433724,-0.043812845723042275,-7.923756937520301,3.131543665745788,PJL,SAS
HG00692,-26.224660087304677,-41.48577453181526,-2.4317451022234304,-8.716932642306915,-4.058916070822693,-2.380091379441348,-1.5940547025504772,0.10967586272736934,2.6939552252405745,4.993918599513947,-0.580693562743303,3.110106715981864,-2.125081209409886,1.264448167701634,-0.058605860561051916,-8.50659748042655,1.7410520128769356,5.867518802132382,4.971329014898151,0.27612067591321615,CHS,EAS
NA18595,-29.368886755469365,-41.97557889428932,2.219208754930536,-13.054099358203274,5.406970494218328,0.3971919536772153,-2.7668506605712153,-7.615740126619942,3.6478387740371145,2.226927533843928,-5.752499594727677,-2.154150053739341,-5.453583790801499,-2.574812482009137,-0.8292259711113089,-4.0191847207199265,3.8778358972207894,3.6534000582201545,-1.728516227648536,-3.5341303214066215,CHB,EAS
HG01114,-21.37677336108428,21.989968361718166,10.167223271817601,-3.9350753770175873,-6.267791457666649,-6.265847099619763,-4.817526607034076,-10.789365384817078,1.9036193433128186,8.100057260671916,13.347220233372811,-4.385922135446954,5.553731465010052,6.461291217135119,11.176794558785563,-6.041019406734018,-3.946070775937774,1.391485661903579,-2.9457213497217136,-3.6695206512245644,CLM,AMR
HG01383,-21.18595839169247,17.533085393847614,11.77496616486545,-3.206680792298336,9.129737256862015,-0.5634233227920572,0.011254832560129338,3.064382042427187,-2.9147801245345875,7.605609049869742,-1.4433703203756778,-6.54369588395971,9.340963685714614,7.549996125341747,-11.185430438073428,-3.9601078724519043,9.228706002259909,1.5883361712033996,-5.757353728616945,0.6120283222931919,CLM,AMR
NA20870,-19.511813683808477,14.416779532754509,-14.473808540343997,3.591011644556223,8.595858380081912,1.3433162548835835,1.7855268036612972,0.45284754905049973,3.156810369898865,-3.5406583213914353,-5.603179298977479,-2.7263185048168217,6.192915953729826,-4.126388690567057,5.315931015270387,2.6787499053940778,-4.464029854758305,-4.092039550650104,0.31181671662040045,0.7341908680656688,GIH,SAS
HG01509,-17.72465516695265,29.448240255766923,5.834569865475109,-11.939007831704783,-6.5082316936970805,2.0392242149467816,3.364867445575156,-1.4277823771823361,3.771351278303645,4.104329776716209,6.984088631249182,-3.761124484703929,6.711869558013638,1.0490672640459597,5.996802068706352,-4.988387270026613,1.009170039995945,1.4482508980899287,0.26472500445393443,3.260814545293746,IBS,EUR
NA18566,-27.614292909022673,-39.42887008112044,-2.540467398429951,-6.3535149600133,-5.195339895566795,-1.596599197583062,-5.109277569055206,-8.04022098732315,2.559965049049152,-1.997977048811593,-6.7206333292252545,-0.16217233038411064,-8.182850482235546,-2.2190806011808,1.3010807374046216,0.3666967003183071,4.444502818256124,-0.6793846862849553,5.1960463873574065,-5.585367765010818,CHB,EAS
HG04056,-20.633953185461554,13.2301300201238,-23.441866566951997,17.470274937992325,4.665240215898551,-1.7571481303300398,-6.039368387995722,4.249154002598803,-2.0558890582169926,1.67839752148957,1.853865574725987,1.8418472457359913,-0.9056453168713247,-0.9961164304923115,-1.5269703909484553,2.0959840744110525,-2.527647790721483,4.419161463502881,-5.311185163301159,5.041897894024055,ITU,SAS
NA19350,57.12055504597106,-2.324793885423545,-3.5747231103496375,0.5262189569280769,1.7686616688644228,-4.0159789900960146,1.4984796883833336,-4.796056636393989,-3.066014843495478,5.243794581832322,4.432519382676131,7.952006748320169,9.909308486912895,-3.4788422695524606,-3.2188750680727236,1.5510773105870868,1.4917433146445342,-1.6528871860299548,-0.20316524437615008,-0.6421302357063075,LWK,AFR
NA20507,-18.991799456732252,27.966019819881875,2.698951687070851,-7.037622829070686,-2.277900664050666,2.626713115691402,0.8448310531035301,-5.796111496453531,3.680780555251682,5.908271248989882,-3.325135042369864,1.5865861813871145,2.488181530520461,1.318216694115442,2.5419178657549413,1.687411084577537,1.8119989520234636,-6.252237158426768,1.169459406996867,-0.376608257862509,TSI,EUR
HG01948,-18.7112171927951,-4.863580543511069,27.25995718094835,29.53382357495394,-4.7127854415483466,-1.076578927881141,-4.92241452628779,4.283050843478853,5.498091884357329,-4.171579493468229,4.321533133050807,-3.3845414116306247,5.058505876598752,-3.391912835212467,-2.0677036607005697,0.12471334796596519,-1.6845060020108562,-2.285536056007666,6.773657239842486,-3.038351853905737,PEL,AMR
NA19729,-28.545885866155686,-14.341347404935242,31.61538885832515,27.23061630994879,9.444745475553649,0.29858578546107223,0.1300314297851195,7.167441977795608,-5.7161288440226095,-4.54669145765656,-4.930716777605831,-1.5260769998104822,-1.4984334723037678,-5.564729428667215,1.897538664071418,3.388110596155838,-1.5299909694320177,2.0431743002485727,-0.8086967108648646,0.310242428939602,MXL,AMR
HG01685,-18.984011037509337,28.251621115143607,4.408155771765971,-7.952554544129595,-6.507896471800581,-0.4444648466099025,-2.276428411967622,-0.18421478645890715,-0.14938538384099484,-2.3211470659934244,3.9325368886537144,-3.559522900958528,-0.9076223037097224,2.259468574922122,-4.916222136041039,2.8305687117837612,5.252384917645818,-3.0805428297347524,2.1669903266177264,6.908840704042508,IBS,EUR
NA19719,-21.733705385747424,1.5806867990553184,21.577735458670954,15.042806440428032,8.629264241540769,1.5072782858756923,8.928305072348005,-0.7760154099751714,-4.001488192358515,1.7715907584673445,5.144251351183743,-3.3687841522877826,8.34696101661489,-0.31438985550747434,6.799629831779593,-0.44801437789383813,-6.753458223587001,-5.317578011963452,6.95314576006502,-2.047529922144957,MXL,AMR
HG01435,-17.613115463644892,-4.824324485836357,23.879797695004914,19.208440910945637,-12.876347133925,-1.8157919394417026,0.3671073506436995,3.096358866538228,-6.371647290217115,-4.15835493835108,-0.28645099939930146,-9.541907105731473,4.888546212912264,4.199676162891858,-1.108135765625023,-0.6214457900658311,6.786380045900498,-0.07179295646181379,1.8740914109895237,4.406632640969006,CLM,AMR
HG02778,-20.827424521612883,6.78076780873346,-20.85582015116791,12.208024153198231,-0.8610772031858989,0.8765848163592648,1.1697845866661818,-3.668961806060331,4.355970362324129,1.464544186732433,2.8249131268260745,-2.125244519463585,-6.118362936320826,5.277110111842721,0.693046907062683,5.8709437026463025,2.9816705875637877,3.1020109547612593,1.4564556285355226,-5.638502496297337,PJL,SAS
NA20783,-17.759417001740076,29.958994638679073,5.63867807815072,-9.520376862544486,2.5087005078918083,-0.4247111810032656,-5.903488237188217,0.8779520173665533,7.10062259083236,4.395579120066498,-5.98377480123179,-0.7506207275741155,-0.9980232765511732,-2.346718534841571,-6.004027584182257,3.1681969071825535,-1.05369057558347,-2.047922234269756,-0.023102756508349403,6.090504471704663,TSI,EUR
NA18942,-25.097682241010478,-33.506598086420766,-3.0009379507672094,-3.28867871318993,8.542201546038482,0.4016904529905489,5.833974893794267,-20.593803782548495,-2.307234357500329,2.172296034525854,-2.357676390950871,-2.4362013563891187,1.87849871822563,0.04265626787008241,-2.5700873361015906,-4.50186007872701,-6.636474061901174,0.9194825590829963,-1.3975810139510711,-5.962400167758122,JPT,EAS
NA19310,54.25039963251383,-1.7423034218422688,-2.539778734798958,4.016762480296465,-2.8470753745594224,-6.737334960008324,-3.66411603239853,-5.639509530158929,-2.0558537915035546,6.732772497491685,-7.273059339495664,5.527193158537355,3.7152647435132353,-7.835911360061624,-7.258450396038966,-9.037805175663026,2.244722974126413,1.6806489714830688,2.836056340231421,-4.155508536242638,LWK,AFR
NA19796,-20.499552859408194,9.057080406130316,15.26280658559738,6.603311172669198,-1.0646688737806045,-0.15123446003689223,4.7741933320042245,-5.965946294613689,3.0561000354901586,0.683957102771824,7.458057409739968,-2.174274523894691,-0.07317489414422018,-2.4976866731021454,-9.768187517719067,-1.3606805105821553,0.17739904814248408,-3.5990353442987626,-1.2343459852693868,0.2935253680526603,MXL,AMR
NA18970,-27.932505127423152,-34.76589975623664,1.9738739790647046,-3.774500444041648,-3.064987773888275,-0.6301400544333263,-3.8175150811709653,-10.050009904516465,-2.318903224350246,-2.166963478198898,-2.1905468336694724,-7.048195597138494,6.01114494465391,-3.4980573411836366,-1.3717175095673333,3.555685583881128,-1.0799691592647374,2.259244734859203,2.018303295202274,-1.2248304384632742,JPT,EAS
NA19656,-18.233659281396815,-1.2664568831035619,17.68799615129431,13.880466082507361,-13.323311359660103,-0.3421500101323245,2.877795965517236,0.6683505538838045,-0.11502049395840352,-0.3354689727589279,-1.0674145644344712,-7.018243126800354,-4.9577717824833964,-6.6396737379156825,4.269975109515896,0.4782475858705499,-10.44827762384617,-10.18784204691485,1.900716338099234,4.496521189476626,MXL,AMR
HG00698,-27.379781559557024,-40.430979899595876,-1.1581505654854263,-9.761913432394751,-5.569274279452495,1.7657190863231467,-0.3546768200889771,7.987457297485983,-1.0435716956645562,-3.5745530773366365,-2.928227734789003,-0.9720591238236153,-4.348954503945749,-3.6188691352477234,-0.8208327425155927,-1.394336446780158,3.4079181757077746,-4.635380380702562,1.0021159873865308,-3.5819316521436275,CHS,EAS
HG00459,-27.847123505162607,-40.88534978744386,-0.9632251596036878,-10.6539953241462,8.060939070648336,1.1930919327932428,-0.06243237192789993,-4.0896446810284806,-3.798774923291995,-0.5753417997607909,-5.594367613350523,-2.028580642589505,-4.2572998870600935,0.08899017905128138,-0.6414774296612961,-5.845159585630724,2.6505067404373093,0.24607220473311373,-3.1222622874285886,0.9819207145593041,CHS,EAS
HG01192,-8.943988552758583,16.77615583828539,8.827043732297108,2.2533844189285572,-0.9590303845420282,4.01485662171169,0.5735718782376573,-0.14519929235784973,-8.319181501249798,7.839363083545909,-7.451596268395196,0.9367981508588188,5.63935425954988,3.887144916307865,-4.864028247581888,6.931239751473793,-9.115753942136603,8.119616665919832,-2.4855230540163498,2.118439143336083,PUR,AMR
HG02386,-27.063589365021546,-39.64714438229081,-2.0375872797470134,-7.473678299785874,5.760978207084236,-2.241213989460823,-2.1497638630400746,7.692150579340975,5.829371793584376,3.181727897871279,0.46979978398526273,5.1716474797398115,-3.025349146513727,6.9325181561011275,-4.6003185726191855,1.9339549017793598,-1.383061691966706,6.4031901848612875,-1.4414761511901502,3.2198103425524973,CDX,EAS
HG00139,-21.674509413981323,30.169093878916055,2.2567947314626395,-10.05280314925342,1.48913332985212,-0.473621655630964,-0.8296318953656745,-1.533831667849655,5.299144603843637,-8.032861057132179,-5.555506454737157,8.575194815205172,0.3862167914833853,3.4762081138430156,4.136973564566754,2.2859943386685404,2.0719024979626965,-0.15087060226966234,-1.4098719558229555,0.6012546656722149,GBR,EUR
NA18940,-28.605946548464836,-40.435103054259436,1.5984520083775051,-7.892171183810149,3.558779708344391,-2.1027215224843623,-5.5711950954599,-14.93478555323607,-0.172820646219424,-4.668872132863265,-5.095647453022059,-8.67432986161387,6.920934884889302,-3.244703946293356,1.938917236675459,-0.17111365996122394,-3.5302504704117683,-5.468141920409907,-2.203121215001495,-1.244991498525407,JPT,EAS
HG02490,-21.25709077574571,13.459388111415535,-14.358625861472353,5.066507895679093,-2.0198500995068263,-3.847865085419145,-6.849805190874188,4.928838577890442,-1.5014629584184265,-6.788132527504947,4.004023006038139,-3.126707342499808,2.2051756581702966,6.56165814896768,-0.933028921542712,2.4948942218525025,-2.426166754063655,4.333384135120665,-6.01643262609139,-2.686723382636686,PJL,SAS
NA19649,-22.20630739489376,15.896116090092388,9.085462533130977,-1.5584274509183356,7.171164988542215,1.6211106776296658,4.51077963410226,-3.3171481753191654,-3.1960453893135266,3.761323034110693,-2.7179642611288477,-4.496364817053318,5.490789137459633,4.770274385900255,2.2691013232743007,1.7039456453382227,0.9755132601577798,7.242616530759321,-1.5280812259604941,7.854574686440534,MXL,AMR
NA18875,60.55781353730128,-1.6560535712450493,-0.8392391318639914,-3.149741010321034,-5.514908985123212,-10.452875380971156,-2.205717400405689,4.1138852427817065,7.836124988176913,-2.9099920183648385,6.847049793853557,-6.186065931223054,3.737504143798423,-3.0705101682651685,-2.2641332076623057,3.9309040025435222,-6.366688474200974,4.967657611412332,-2.450568563213202,-10.01490889874718,YRI,AFR
NA18523,60.12488786835387,-3.717864136951467,0.05253873314740288,-2.204025966853732,4.398355562211714,-2.6820900023554364,3.6862210631255214,0.5710950721077505,4.268858377127392,-2.249002776659106,-3.1750145421937592,1.7822436415820502,-9.60766340552843,3.822515474120999,0.9287953369373737,-3.435799932263018,-0.6788989856025889,-5.254989435172698,0.0075409228053255,-0.4026946475457295,YRI,AFR
